inputName,size,a[size]
values_84,4,"{-110, -124, 83, 70"
values_30,21,"{5, 101, 3, 45, -37, 71, -69, -52, 5, 11, 88, -29, 46, 61, -72, 89, -119, -72, 102, 86, 81"
values_96,25,"{43, -50, -119, 93, 21, 28, -88, 121, -80, 98, 68, 25, 115, 101, -97, 43, 99, 17, 100, 115, -49, -96, 72, -116, -70"
values_15,16,"{6, -56, 72, -95, 66, 90, -33, -68, -53, 42, 4, -6, 33, 85, 127, -3"
values_16,20,"{19, 77, 16, 0, 108, 77, 58, -127, -71, 82, 57, -23, -118, 41, -119, -109, -63, -25, -107, -44"
values_94,22,"{26, -125, -21, 68, -61, -101, 2, 77, 28, -29, -71, -82, -73, 0, 100, -38, 3, -68, 27, -16, -103, 22"
values_90,11,"{-48, -1, 44, -19, 83, -108, -105, 76, 92, -28, -100"
values_52,3,"{8, -122, -106"
values_78,24,"{47, 15, 57, 87, -116, 75, -76, 62, -32, -127, 12, -24, -31, 61, 77, -35, -30, 16, 107, -68, -40, 87, 5, 110"
values_20,15,"{26, 105, 52, -84, 90, 15, 55, 27, -83, 67, 109, 118, 88, 22, -7"
values_53,12,"{-79, 126, -92, -13, -41, 35, 87, 120, 95, 106, 90, 2"
values_43,16,"{63, -32, -86, 85, 10, -77, -3, 66, 8, -27, 4, -20, 118, 121, 5, 119"
values_42,4,"{-109, -33, 81, 42"
values_0,16,"{-66, -12, 45, -117, -84, 80, -109, 94, 100, 49, 65, -116, 106, 28, 20, -29"
values_61,5,"{-80, -29, -8, -9, 52"
values_97,2,"{22, 125"
values_14,26,"{-1, -72, 95, 84, -2, -30, 64, 67, -93, -24, 27, -105, 18, -59, -8, -67, -102, 111, 54, -1, 85, -126, 63, -124, -77, 12"
values_87,7,"{85, 126, 101, -18, 32, -70, -57"
values_50,19,"{99, 37, 51, 66, 106, 58, 100, 110, -49, -15, -111, 115, 61, -53, -35, 9, 82, -2, 104"
values_83,22,"{85, 127, 103, -113, -18, 12, 92, -13, -32, 60, -15, 9, -18, 95, -46, -62, -14, -100, -120, -24, -16, 34"
values_67,10,"{39, 63, -123, 72, 97, 117, -72, 92, -44, -81"
values_86,13,"{100, -20, 124, -125, 53, 121, 33, 51, 109, 124, 34, -33, -93"
values_23,2,"{96, 21"
values_64,24,"{23, 13, 7, -73, -22, 43, -125, 78, 32, 108, 64, -101, -43, -15, 18, -92, 94, -49, -110, -1, -66, -31, -74, -109"
values_44,23,"{95, 108, -52, 35, 118, -50, 71, 11, -91, 95, 105, 49, 20, 32, 2, -113, 124, 111, -12, -107, -7, -16, 58"
values_71,15,"{-6, 6, -69, -24, 50, -29, 29, 92, 97, 58, -31, -72, -5, 69, 45"
values_93,14,"{-106, -30, -126, 122, 59, -84, 72, 5, -4, -54, 90, 115, 29, 52"
values_88,21,"{13, -29, 80, 1, 68, -69, 94, 9, 68, -99, -74, 45, 30, 19, 37, 92, -76, 117, -85, -90, 53"
values_26,28,"{-80, -79, 83, 6, 61, 55, 10, -120, -81, 45, 30, 96, 30, -52, 90, -93, -80, 101, 25, 115, 61, -60, -15, -78, -93, 72, 26, 26"
values_59,8,"{-23, -41, -8, -12, -111, 69, 95, -95"
values_57,14,"{59, -55, 108, 73, -41, 95, -25, 94, -60, 9, -127, -120, -121, 86"
values_82,12,"{-117, -98, 82, -44, -34, -27, 63, -105, -60, -44, -112, 35"
