inputName,size,a[size]
values_84,26,"{-1724, 19360, 8590, 28218, 4653, -16296, -20132, -22716, 5815, 5539, -7671, -28858, 11179, 15432, -13225, -1192, -8335, 10625, -17289, 9013, -14477, 13174, -22305, -13789, -30587, 16495"
values_30,30,"{-7825, -2928, 18291, 15572, -26354, 18571, -30573, 5236, 16830, 4015, 30079, 21233, -19730, 28593, 831, 2304, 14566, 30568, 10867, 29490, -20598, 5421, -16253, 4110, 11161, 28127, -20696, -11518, 28127, -25831"
values_96,11,"{-28057, -29447, 19339, -21095, -24166, -7645, 697, 32639, -21906, 30747, 6475"
values_15,8,"{-31410, -13933, -12562, 25938, -32456, 12224, 13310, -498"
values_16,23,"{21010, 8767, -29393, 6996, 702, 16149, -21386, 10229, -19221, 1326, 21387, -12499, -3880, 14152, -29896, -29235, -31336, -14200, 25313, -25808, 27185, -3670, 22856"
values_94,19,"{31371, 8851, -28099, 23252, 31047, 1637, -7846, 12132, 20773, -16407, -31568, -1989, 18682, 25859, -18395, -28687, -32089, -26359, -15347"
values_90,6,"{-2331, 12673, 438, -26289, -9800, 27486"
values_52,32,"{16041, 1927, -17355, -24135, 3463, 13755, -14688, -2523, 7091, 16677, -5926, -32415, -19844, -5767, 7012, -14231, -27233, -21629, -16288, -30533, 8153, 30280, -18621, -17227, -4522, 31249, -25863, 31457, 4899, 28884, -4372, 26566"
values_78,11,"{-15362, -4043, -496, -12743, 6365, 28133, -27581, 24144, 16882, 8891, -934"
values_20,31,"{15452, 19930, 19666, 22873, 20491, -14534, -11108, 21809, 21462, 10729, -19821, 5008, 688, 3428, -17548, -3190, 26530, 16339, 25586, -8307, 32112, 12513, 20552, -4533, 5764, -4466, -8855, 25899, -1075, -23210, 10865"
values_53,21,"{9335, -28995, 26734, 27748, 3168, 17181, 28901, -2378, 1791, 14240, -14792, 26513, 27079, -17896, 20478, -16242, -18, -17227, -20734, 22781, 1099"
values_43,6,"{23406, -23861, -10137, 9365, 12157, -31933"
values_42,19,"{-21356, 28931, -32747, 25583, -5792, 11191, 12832, 10595, 4800, 28692, 2590, 439, -26903, -4286, 19766, 18516, 15618, 29510, 17086"
values_0,9,"{14305, -27258, -18918, -24594, -30852, 895, -10980, -21786, 10589"
values_61,14,"{-9548, -7778, 11150, 4854, -3392, -21543, -27800, -17013, -2428, 4481, 27025, -32371, 4241, -9179"
values_97,9,"{11315, 22851, -6348, -11128, -8900, -20470, -28999, 20770, 24831"
values_14,10,"{5792, 9731, 14334, 24938, 13916, -25942, -8178, 19494, -28298, 1039"
values_87,9,"{-210, -22784, -3539, 2446, -2244, -8548, -1716, -16637, 5541"
values_50,25,"{167, -6877, 12104, -19653, 17766, -3658, -21596, -6058, 7948, 29011, 8805, -19368, -22575, -22772, -23111, 27216, 31173, -17310, -11657, 25607, -2634, 7174, 2540, 27179, 29381"
values_83,8,"{12751, -13296, 4282, -29222, 24879, -30745, -8502, 19312"
values_67,18,"{2504, 2880, -29648, 30312, -25356, -26682, -23231, -16679, 1847, -18223, -21894, 27178, 11052, 29883, -20936, 18533, -6478, 6822"
values_86,25,"{12128, 29971, 22734, -26495, 22273, 23442, 27582, -20387, -31607, 16601, 11146, 7037, -18571, 13140, -30569, 8210, 10629, 24013, -15430, -5514, -18487, -966, 9852, 156, 14566"
values_23,6,"{-21259, -21074, 17658, 9850, -15346, -13645"
values_64,22,"{-10008, -26630, -18432, -8592, 8224, 10280, -32524, -19296, -23734, 32454, 32626, -785, 17038, -7777, 31962, 3606, 23420, -26118, 10578, -31402, -31953, -31396"
