inputName,size,a[size]
values_84,27,"{4549998731043139736, -7304322987206523977, -2290279558554743410, 1797854079498935573, 975618001885768365, -3838564898901791966, 5651327543951232431, -9142517752166739216, 3778613736868761894, -2050411863754132758, -7808731023829734308, 5438573341282641969, -3141746397071638355, -7159837523466762738, -4715898335076282214, 1219245861759578799, 2939389980138399026, 8907154817424180194, 1242916120939671849, 7480367884538544764, 3143205728135945789, -7389172538010752403, 5289639533572995367, -863199128568442466, -1398458581863420247, -4139103778778585884, -5354290759749101932"
values_30,31,"{-1680894417953230350, -3973538163319783451, -4529792847665695017, 6967403416199710397, -3337114084493279859, 1438660496979719131, -332044806304471704, 774156514260734333, 4437165806480164690, 5074241837332787798, -7463869376140550440, 8894043499588761125, -8759277792446988217, 8230344492724931833, 571597710254745669, 6437976228999503829, 2358268106112355966, -6731956821245289699, 4669480377042237919, -6539152662304035230, -2233035265964498238, -6584170848227525073, 797088207344557808, 5048381168775065685, 309830562061382589, -5276386635876508145, -2164843832278575372, -3689810441166174013, 7256043217374062637, -8175859563465208663, 701831793578339951"
values_96,21,"{-1267425691296035181, -6715474892715615595, -8187057367527658057, 2798477138031909180, -3487777475408064261, -7964167008740434351, -7767655525697651674, 1742140636888739402, -1770418452083021423, 4741552380279671800, -6701654986401635622, -8789617909779469415, 6809440147538570192, 7542758606368974829, 4247782539090975730, 3445805946629285263, 8810072193132869041, 4122914729512827548, 7682777305995561771, 2713600892638550133, -6211851662186978048"
values_15,4,"{7903176480402954242, 1027780054681066261, -2615074709209490448, 7198240264634357094"
values_16,13,"{7436307961150931897, -6796094160538875914, 2602068061642535575, 5439818119084811699, -602689496453032240, 4092832522516761019, 8652229722933718080, -9028111878140359400, -4923399700640566672, -1044758668755849113, 4493910035868317527, 575763639143229259, -7325220860391175720"
values_94,17,"{-568899923411537125, 8038427318280618725, 1846000971286492662, -7818989202507375397, 1094455652124665433, -8125133074983147240, -4010021904631787886, 5620883241842906824, 4658523430619060476, 2133666156496383741, 3753902100491269218, -364580588224039994, -9123411628861357774, 5726729018660840339, -5327924208833154420, -3108394838986382624, -4579856602467275893"
values_90,4,"{2049318986016226919, 187219472775687475, 2567884032883917462, -4155689755464727626"
values_52,7,"{2183503446395046496, -512778963352419116, -5818091468768660477, -5099952502591071326, -5088280297653874080, -9064321556542983490, 2355063166256910038"
values_78,14,"{7692898731116141847, -7490173301695979278, -8983856884831913811, -8190068678760267713, -4122828974958028998, -2199374321820726357, -6046268780862067817, -3287522588283907247, 7623988509457577286, -4226624036014000663, 3156435300180039071, -2086616149593458719, 729821398976534695, -324923266229684989"
values_20,20,"{-3503852596086767537, 5040946590589667423, -7515176923159452984, -423333841961560675, -4046346703030108771, -8644724352948186649, 1807428636225161447, 192612288681440220, 1985948396317649970, 36159387570295840, 4119902876033749302, 9088289356902365964, -9129078804371779216, -2647741738879966557, 1759294976215527605, 456485453927196147, -3807352084151983854, -3552608236925717738, 7887176156372781809, 8116153916674537413"
