inputName,size,a[size]
values_84,14,"{78, -112, -25, 47, 21, -64, 51, -86, -54, 94, 89, -97, -41, 91"
values_30,21,"{39, 71, -113, 39, 75, -120, -120, 71, 101, -86, -122, 39, 35, -3, 108, -75, 79, -21, -107, 17, 68"
values_96,3,"{-107, 3, -87"
values_15,16,"{29, 36, 21, 2, 82, -81, 56, 73, 56, 20, -80, 79, -47, -119, 84, 123"
values_16,11,"{-112, -9, -21, 98, -109, 24, 52, -97, -49, 65, -122"
values_94,8,"{46, 92, -47, -85, -96, 68, 56, -55"
values_90,11,"{33, 10, 111, 33, 58, 100, -16, 94, 86, 1, -101"
values_52,14,"{60, 0, -3, -113, 84, -68, 127, 110, 19, 25, -63, 63, 30, 34"
values_78,15,"{97, -60, 2, -111, -10, 116, 4, -65, 29, 91, 70, -23, -123, -35, 117"
values_20,18,"{44, -96, -109, 83, -68, -43, 122, 89, 32, -56, 87, 31, -14, 54, 85, 114, 13, -50"
values_53,31,"{99, 122, 113, 39, -71, 2, -104, 20, -59, -60, -48, -120, 19, -61, -37, -72, -79, 4, 70, -103, 122, -124, -106, 25, -81, -37, -112, 32, -17, 15, -85"
values_43,4,"{112, 60, 6, 51"
values_42,14,"{22, -65, -92, -13, 73, -94, 100, 47, -105, 92, -77, -47, -62, -107"
values_0,5,"{110, -47, -79, 21, -83"
values_61,31,"{44, 68, -96, 45, -55, 19, 29, -43, -73, 81, 72, 16, -6, 4, -72, -125, -12, 21, -67, 100, 71, -107, -107, 45, 88, -105, 84, 73, 110, 54, -57"
values_97,9,"{97, -83, 41, 80, -36, -85, 83, -98, 77"
values_14,15,"{-122, 90, 41, -119, -36, -68, 99, 26, -22, -14, -98, 116, -4, 34, -74"
values_87,7,"{-52, -35, -102, 52, -128, -105, -89"
values_50,28,"{116, -126, 3, -94, -48, 80, -100, 26, -37, -75, -2, -8, -39, 34, -94, 28, 48, 45, -30, 13, -44, 4, -2, -117, -126, -60, -56, 5"
values_83,13,"{109, 108, -79, -97, -26, -44, 25, -45, -119, -5, -22, -4, -93"
values_67,15,"{93, -3, 51, 35, -25, -72, 95, 15, -107, -36, 86, -112, -22, -16, 91"
values_86,8,"{-20, -29, 6, 48, -15, -125, -67, -25"
values_23,10,"{-91, -13, 21, -73, 106, 79, 52, 9, 92, 40"
values_64,6,"{-32, -72, -23, 58, -31, 36"
values_44,10,"{-85, -86, 93, 24, -77, -69, -74, 91, -14, -79"
values_71,8,"{121, 107, -63, 20, -92, 50, -17, -112"
values_93,30,"{105, 15, 86, -53, -61, -64, 69, -65, -124, 110, 110, -107, 59, -56, 102, 127, 48, 76, -9, 55, 40, 108, 114, -38, 13, 66, -40, -75, -116, 58"
values_88,25,"{25, -45, 9, -89, 81, -5, -127, -98, 2, 51, 46, 82, -108, 32, -17, -126, 119, -114, 76, 72, 3, 98, 49, -56, 104"
values_26,12,"{80, 111, -65, -91, -60, -49, 88, -121, 11, 27, 125, 2"
values_59,30,"{118, 7, -32, 63, -121, 83, -50, -61, 71, -49, 68, 92, -14, -16, 3, -88, -108, -29, 18, 22, 29, -61, -74, 80, 0, -49, -13, -100, 78, 60"
values_57,16,"{-80, -21, 49, 82, 77, -83, -127, -28, -62, -18, -112, -58, 109, -46, 52, -113"
values_82,23,"{-74, -88, -56, -56, -85, 127, 11, 84, 116, 126, -111, -13, 52, -85, 18, 10, -46, -46, 90, 81, -24, 50, -57"
values_75,8,"{61, -126, 2, 80, -40, -6, -79, -11"
values_51,20,"{-59, -106, 37, -19, 73, 21, 60, -71, -46, 52, 36, 94, -58, 15, -101, 84, 90, 105, 18, 114"
