inputName,size,a[size]
values_84,9,"{1419732691, 1112772572, -1673075802, -1713005295, 1017380830, 1260806047, 1729335301, -1050713439, -309278929"
values_30,26,"{1366146815, -1654493066, -1037094829, 2100082508, 130111765, 564212559, -1704654460, 18008755, -431393661, -497375088, -1409884973, -52625673, -363341933, -377227563, 97953784, 1132455616, 1259946430, 1036112924, 1053916964, 1169819446, -99058067, -1747670869, 1395046467, -26201195, -461163444, -1831828581"
values_96,12,"{-713307265, 1085320855, -515765852, 1455930738, -583782670, -1804547478, 1422176780, 1179761854, -1359900142, 595109182, 802198775, -418144650"
values_15,3,"{1426033559, -1128704153, -2140999703"
values_16,23,"{-670581047, -303925106, -830598329, -766816447, -1027591821, 1193463187, 420244113, -670185494, 731323329, -229298651, -199915820, -335877134, 1428786500, 654145926, -833436779, 793833076, 2097181227, 2066479964, 1643195498, 1424593917, 470088441, 1783290985, -281691059"
values_94,3,"{-1297678932, -768108733, -1447107100"
values_90,20,"{-825801820, -1311384669, -609979608, 1242521633, 279584954, -1126924164, 1899582785, 2019395668, -1053846268, 648115837, 217347435, -895157499, 32709864, 32436952, 1999522772, -996097265, -1402857086, 1715076896, -978858517, -1867012609"
values_52,15,"{780760254, -1132234607, 1170970212, -1928468819, 1041774374, -1399800789, 125153858, -1189309837, -2073227300, 2115541821, -469076884, -1970539195, -1064594765, -163980178, -898623140"
values_78,20,"{1296509446, 1716420831, -1967467453, 489792643, 2052012151, 731105668, 1213023069, 1942999465, -1699378837, -101797387, -1366806754, 548411432, 1142572356, 2059335458, 999773217, 2095232545, -1051253611, -946917175, 1491339558, -847079979"
values_20,25,"{-838203258, 721067854, -1332517686, -728843017, 795946532, -718605523, 1291351315, 512536444, -1192756000, 281728417, -987023079, 105747470, 221424632, 1813062616, -467268544, -522088867, 1220163810, 462825780, 1172908532, 386681079, 1423142041, -509813705, -543274415, -487871666, -1085284679"
values_53,10,"{-953441680, 1826149124, -866977687, -2103550762, 1044785372, -1885510934, 30942373, -1399649930, -1622660554, -2069434562"
values_43,3,"{-1270890092, -1620920189, -1471294923"
values_42,25,"{890568133, -461571957, -1489066965, -720722824, -2074483261, -768492721, 1165472288, -552724587, -909324157, 948921872, -1676272201, 1374962437, -1767338644, -1477327699, 161394197, -393932969, -1523117779, 989708203, 1744482489, -1442249721, -34745983, -1370763728, -47904999, -1434551590, 1480864087"
values_0,28,"{1597882337, -694348706, 1211899997, -1394172472, 615681708, 1449173920, -966288128, 1855259012, 225929955, -1216358409, 1738138136, 1174927075, -1769225338, -1370966960, 1483110953, -1174501289, 300896304, 1543261437, 1401351941, -1502628833, 1057478148, -1601094656, 1231175050, 2075065218, -453784703, 695299217, -632236464, -1316303109"
values_61,16,"{-1018186632, 1012650523, 2072556884, 58561070, -1620865524, -1113943294, -1297920893, 774099951, 2073521909, -38253989, 1003906593, -1747888007, 1722823261, -450540427, 808617406, -1485853035"
values_97,13,"{1688683881, -2053211011, -1552022380, -1220709239, 1038313991, 1324359800, 1836416161, -1564707066, -74374304, -574225111, 2009115216, 1555703438, 2115875730"
