inputName,size,a[size][size]
values_84,4,"[[28551, 2311, 10269, 8581],[23438, 20245, 10692, 19737],[19597, 20630, 14145, 26232],[554, 22099, 17221, 31503]]"
values_30,12,"[[1913, 20093, 9229, 16079, 2956, 15525, 7796, 23969, 31065, 17350, 5831, 22329],[31446, 28012, 1370, 3771, 10961, 7514, 18328, 10828, 23618, 9148, 24878, 3826],[18395, 19948, 2202, 7766, 5003, 25727, 9560, 8639, 30210, 20943, 1236, 6232],[30155, 24745, 2269, 17948, 6599, 22418, 22916, 22220, 9330, 11535, 32590, 8519],[19447, 24184, 21019, 31986, 7965, 1635, 28163, 1334, 12329, 8143, 24277, 14772],[750, 14669, 10955, 17287, 31520, 31752, 30571, 24255, 19822, 3563, 4590, 25919],[25097, 19228, 26160, 30150, 29979, 29354, 7553, 18114, 31640, 16108, 9111, 4641],[32344, 20562, 26540, 28962, 14163, 1808, 29017, 4749, 11958, 28994, 32730, 30705],[8244, 17184, 14254, 27362, 31993, 4899, 25946, 18933, 25179, 13708, 30100, 27135],[3605, 3250, 26355, 5860, 13145, 8191, 19776, 7122, 6963, 21366, 17018, 20301],[15813, 2750, 21696, 22214, 24072, 27375, 29471, 2144, 9099, 26331, 18426, 19403],[24409, 31089, 13318, 27805, 21208, 30920, 25758, 31046, 27080, 20643, 2180, 23298]]"
values_96,2,"[[16602, 849],[18444, 29921]]"
values_15,11,"[[25300, 6779, 21173, 9890, 17871, 8346, 14243, 2935, 11639, 26417, 25709],[14273, 3146, 27085, 30221, 11984, 26897, 22352, 23143, 2057, 29620, 30225],[4578, 2145, 27870, 4336, 3573, 18453, 11349, 15318, 14156, 27689, 16965],[4497, 23270, 3713, 30350, 12417, 20763, 26069, 14627, 24016, 14478, 8473],[26086, 28839, 17944, 26875, 2416, 2222, 11320, 3018, 532, 4673, 29642],[27320, 4179, 4342, 21690, 26933, 11964, 24498, 20947, 13075, 15036, 19585],[32268, 17930, 19578, 24157, 13973, 26088, 10164, 14430, 2945, 483, 23346],[25247, 5968, 28638, 18294, 12823, 21742, 17762, 19155, 28547, 6322, 24787],[18537, 27491, 5971, 21420, 14786, 11820, 26466, 19855, 24706, 10415, 6881],[7345, 8523, 24213, 4554, 294, 847, 15089, 25744, 30839, 23686, 17569],[918, 12819, 26872, 6789, 1442, 28562, 906, 23758, 5419, 22184, 7646]]"
values_16,2,"[[4308, 4074],[29609, 10954]]"
values_94,18,"[[26901, 25676, 22888, 21315, 4982, 14817, 1485, 12383, 22324, 10250, 1187, 26848, 13565, 12223, 7888, 5523, 8461, 4799],[10246, 3587, 16473, 32420, 9226, 26808, 4388, 10482, 4260, 8706, 21580, 6437, 1490, 30407, 12343, 31818, 16325, 23079],[5444, 7258, 17504, 21603, 21456, 25242, 1927, 25901, 16004, 11383, 11627, 300, 2053, 17479, 25118, 13627, 9474, 57],[12906, 20357, 6616, 18289, 32563, 32554, 12425, 14297, 15443, 14355, 32297, 12670, 16681, 11763, 16147, 23475, 9071, 30840],[12888, 30547, 27129, 29462, 12084, 1995, 15398, 10106, 1828, 22560, 2033, 9714, 18985, 2555, 8684, 23632, 15548, 28771],[4378, 173, 8238, 24846, 30938, 3094, 29477, 25624, 24144, 27466, 28862, 8, 20927, 7507, 6708, 20652, 30106, 4771],[4446, 32321, 24739, 7296, 28593, 11204, 31300, 4264, 4846, 6899, 16111, 11533, 25336, 8722, 4465, 23213, 10792, 19077],[26800, 3599, 2973, 10233, 12739, 18367, 7240, 25337, 25225, 14359, 31912, 1323, 30998, 27519, 8776, 23670, 3393, 16604],[15773, 22943, 8073, 24789, 18103, 28687, 30750, 23100, 28753, 17489, 23489, 23398, 27876, 22415, 26021, 1983, 8950, 14904],[15480, 14801, 32623, 12748, 27920, 20567, 5293, 5642, 28093, 30457, 25849, 22315, 9406, 16402, 26329, 18463, 12221, 32659],[20385, 9830, 11913, 19493, 16950, 26339, 7198, 3218, 13632, 5498, 25330, 6117, 18484, 22417, 4742, 15093, 15550, 11634],[23228, 8593, 14448, 21823, 17307, 23029, 8139, 11596, 25049, 20259, 28587, 30153, 31198, 29061, 9897, 29026, 9837, 26685],[25119, 22243, 20412, 3424, 16191, 21123, 10365, 23281, 7010, 21225, 28412, 26938, 1475, 10123, 26241, 11453, 5490, 19051],[28085, 24239, 1747, 20169, 18746, 11372, 5937, 25276, 25131, 28845, 28961, 20767, 7127, 11853, 27157, 5054, 26280, 9732],[32459, 27002, 20541, 22274, 633, 8748, 681, 1635, 32535, 4359, 23476, 31007, 15165, 20590, 17815, 12965, 8056, 31151],[26461, 21414, 7055, 19694, 4756, 21248, 29544, 9482, 32426, 17383, 29247, 13406, 24564, 22912, 31917, 23833, 23834, 12942],[28287, 8475, 15301, 2202, 8356, 5314, 16004, 6196, 13369, 31671, 26333, 24659, 15586, 8826, 13095, 8103, 10621, 28939],[13798, 2263, 5463, 14099, 7419, 10137, 30325, 7203, 535, 27672, 10475, 26534, 10089, 16865, 29280, 31570, 15078, 4088]]"
values_90,12,"[[29309, 16355, 17855, 31136, 9247, 23379, 16937, 16997, 17841, 23454, 5592, 11163],[5952, 20588, 8165, 24841, 16293, 9675, 14814, 3938, 12852, 7124, 721, 15775],[31014, 2025, 30307, 24272, 30263, 8021, 15453, 31168, 423, 10427, 1690, 17976],[17163, 28134, 12670, 2863, 5720, 205, 10431, 27648, 23262, 21075, 30029, 8296],[6895, 2447, 12176, 13356, 5950, 28511, 16216, 20942, 4595, 12246, 9043, 11068],[30804, 6418, 11337, 2512, 303, 19115, 32629, 21267, 23207, 13581, 9039, 2974],[12015, 17702, 6543, 10626, 1888, 11914, 15275, 7602, 7025, 30677, 6801, 24014],[21690, 1186, 23539, 9095, 13041, 12257, 22183, 5377, 12005, 1373, 3396, 27040],[3479, 19005, 29790, 18932, 19679, 30079, 28907, 5582, 29788, 24221, 24526, 9542],[15322, 9199, 17444, 30350, 21068, 17090, 27838, 21306, 30272, 13091, 2101, 14995],[31461, 3584, 24700, 12344, 16731, 31073, 11964, 23546, 15038, 6752, 8563, 19314],[13572, 23365, 24166, 25704, 23, 21112, 20794, 8712, 24988, 20093, 24637, 25478]]"
values_52,14,"[[26397, 7233, 8835, 16638, 11022, 5429, 26671, 10122, 24720, 24391, 10664, 13748, 27426, 4248],[17661, 27270, 4362, 18907, 31263, 26449, 10962, 31633, 9918, 127, 9427, 24143, 12647, 268],[10617, 11855, 29541, 18255, 31176, 17616, 4081, 17429, 25354, 10132, 27384, 252, 23026, 25478],[24037, 27549, 6227, 4738, 25724, 27846, 28936, 31378, 8539, 30125, 31189, 28555, 11244, 1666],[3781, 11959, 16703, 18126, 18627, 15551, 27033, 31390, 5094, 9016, 5022, 16097, 23056, 8086],[19849, 28026, 31484, 6454, 23843, 20611, 5750, 25692, 25005, 8846, 21770, 3471, 29288, 453],[14969, 9246, 27887, 20355, 13609, 15518, 9473, 7927, 11808, 20390, 4009, 15476, 2756, 8767],[4047, 4334, 30328, 15328, 20959, 27060, 3672, 2751, 7979, 5195, 22211, 10588, 31646, 6508],[12535, 15036, 701, 14121, 24726, 12695, 12966, 17882, 4811, 21778, 12488, 10471, 19711, 16463],[10680, 23685, 31362, 1739, 21817, 29758, 26263, 7079, 4889, 20369, 7319, 6060, 17265, 26833],[4031, 21353, 13378, 5930, 18880, 1347, 19569, 5321, 10947, 8316, 32094, 16428, 27670, 13865],[5976, 5835, 14667, 20526, 15902, 649, 19884, 28927, 22942, 9559, 27731, 11611, 22549, 2414],[7260, 14367, 8931, 17268, 32522, 31847, 1281, 14411, 2614, 24330, 21955, 12558, 30772, 16708],[21517, 2822, 6280, 18389, 2294, 19431, 3203, 29300, 7821, 15545, 26893, 30567, 9343, 8252]]"
values_78,14,"[[25381, 13437, 23079, 13669, 9333, 23259, 28119, 2221, 10960, 14207, 30397, 21611, 17542, 25634],[32110, 32274, 19083, 1103, 2167, 32281, 15142, 19728, 5254, 30406, 4844, 11874, 13937, 721],[5241, 29497, 9996, 11033, 28522, 11756, 8636, 5137, 23389, 11537, 19813, 8114, 15975, 9263],[5650, 10576, 805, 27339, 29527, 16215, 16557, 8465, 28297, 2669, 21415, 21210, 13384, 25677],[24399, 6153, 13706, 3657, 22851, 18916, 192, 16854, 16622, 12208, 28600, 5814, 12975, 27435],[30281, 9894, 1931, 31138, 14490, 5303, 6881, 20618, 5888, 21475, 31804, 29100, 22219, 1274],[5411, 25893, 31191, 6633, 1030, 16875, 3787, 31894, 3620, 32043, 27333, 32548, 8863, 12455],[1659, 13361, 27989, 12570, 18801, 3434, 1685, 11413, 14506, 6123, 20141, 9781, 29145, 12240],[8030, 17614, 27040, 25967, 22344, 26292, 25035, 10049, 18991, 29606, 217, 7064, 6398, 2445],[20998, 15823, 21276, 19909, 18749, 24736, 14034, 10136, 12442, 11154, 6968, 19998, 19920, 30203],[11144, 3928, 24313, 29283, 26384, 21520, 11047, 15082, 29354, 28055, 3611, 15696, 17201, 1777],[17547, 7929, 20377, 9102, 5878, 13494, 1979, 22679, 20214, 13114, 2001, 8992, 18992, 15441],[31525, 22389, 15750, 12167, 29731, 24407, 28042, 25493, 18645, 29836, 6413, 29218, 25307, 9811],[4918, 3732, 15947, 26869, 7958, 16965, 19620, 32709, 20916, 15935, 1254, 13098, 13459, 6622]]"
values_20,15,"[[24488, 29237, 15764, 13963, 792, 21881, 24456, 8968, 26872, 2130, 2659, 16199, 8360, 5499, 30890],[14619, 22843, 21014, 1437, 23479, 6526, 25943, 18739, 23409, 23219, 7454, 23020, 14408, 25654, 15626],[20941, 9206, 15260, 5161, 16512, 31271, 9839, 13348, 17151, 21419, 10182, 22563, 20773, 3839, 19397],[29814, 13801, 16372, 779, 7626, 2553, 7649, 4575, 8303, 1764, 18986, 23227, 4120, 23179, 8665],[1450, 14027, 31594, 14047, 415, 27383, 19513, 9666, 13252, 25132, 30490, 27996, 24022, 22844, 31303],[25152, 1234, 576, 20229, 8081, 22618, 15905, 31578, 22581, 5595, 24442, 13600, 20117, 9433, 342],[8365, 31285, 19390, 18719, 751, 30115, 24922, 27856, 28316, 32567, 32460, 162, 19810, 21905, 22257],[8769, 308, 24754, 26648, 7396, 3772, 7253, 14656, 15241, 1930, 9561, 734, 25999, 12139, 7972],[2235, 17232, 24158, 8853, 21394, 30920, 4912, 27210, 8331, 30694, 16503, 13469, 12987, 27206, 21155],[26029, 1345, 8907, 12535, 17316, 1501, 11770, 20078, 19985, 12944, 27127, 9713, 22026, 13843, 14104],[3240, 27553, 16003, 14999, 6888, 14762, 3398, 9997, 26946, 22919, 12488, 11730, 26616, 2693, 31534],[31352, 25294, 26518, 11340, 7923, 17008, 14301, 7215, 25141, 6303, 5470, 24783, 22917, 537, 19518],[12632, 29546, 22482, 22933, 5003, 18931, 509, 24413, 17673, 11450, 14038, 26976, 26329, 5668, 15335],[1933, 20450, 15649, 25663, 17974, 17376, 13860, 23817, 24297, 18056, 6366, 2341, 14333, 21291, 11830],[12149, 25815, 7910, 6452, 19633, 14189, 2444, 19949, 2245, 15227, 6803, 24182, 1516, 7494, 22221]]"
